date;stationID;typeflag
01/16/2024 21:48:54;1Live;start_of_ad
01/16/2024 21:48:55;BremenNext;end_of_ad
01/16/2024 21:49:00;BremenNext;start_of_ad
01/16/2024 21:49:03;100,5;end_of_ad_artificial
01/16/2024 21:49:08;1Live;end_of_ad
01/16/2024 21:49:13;1Live;start_of_ad
01/16/2024 21:49:13;BremenNext;end_of_ad
01/16/2024 21:49:27;1Live;end_of_ad
01/16/2024 21:49:27;BremenNext;start_of_ad
01/16/2024 21:49:31;1Live;start_of_ad
01/16/2024 21:49:44;BremenNext;end_of_ad
01/16/2024 21:49:55;1Live;end_of_ad
01/16/2024 21:49:58;BremenNext;start_of_ad
01/16/2024 21:50:04;1Live;start_of_ad
01/16/2024 21:50:11;BremenNext;end_of_ad
01/16/2024 21:50:15;BremenNext;start_of_ad
01/16/2024 21:50:22;1Live;end_of_ad
01/16/2024 21:50:27;1Live;start_of_ad
01/16/2024 21:50:38;BremenNext;end_of_ad
01/16/2024 21:50:40;1Live;end_of_ad
01/16/2024 21:50:45;1Live;start_of_ad
01/16/2024 21:50:51;BremenNext;start_of_ad
01/16/2024 21:50:59;1Live;end_of_ad
01/16/2024 21:51:03;BAYERN 1;start_of_ad
01/16/2024 21:51:10;WDR 2;start_of_ad
01/16/2024 21:51:13;1Live;start_of_ad
01/16/2024 21:51:35;Radio RST;start_of_ad
01/16/2024 21:51:49;1Live;end_of_ad
01/16/2024 21:51:53;BremenNext;end_of_ad
01/16/2024 21:52:06;BremenNext;start_of_ad
01/16/2024 21:52:12;1Live;start_of_ad
01/16/2024 21:52:14;Antenne AC;start_of_ad
01/16/2024 21:52:26;1Live;end_of_ad
01/16/2024 21:52:31;1Live;start_of_ad
01/16/2024 21:53:04;1Live;end_of_ad
01/16/2024 21:53:13;1Live;start_of_ad
01/16/2024 21:53:26;1Live;end_of_ad
01/16/2024 21:53:36;1Live;start_of_ad
01/16/2024 21:53:55;1Live;end_of_ad
01/16/2024 21:53:59;1Live;start_of_ad
01/16/2024 21:54:00;WDR 2;end_of_ad_artificial
01/16/2024 21:54:02;BAYERN 1;end_of_ad_artificial
01/16/2024 21:54:03;Radio RST;end_of_ad_artificial
01/16/2024 21:54:07;BremenNext;end_of_ad
01/16/2024 21:54:29;BremenNext;start_of_ad
01/16/2024 21:54:42;BremenNext;end_of_ad
01/16/2024 21:54:45;1Live;end_of_ad
01/16/2024 21:54:50;1Live;start_of_ad
01/16/2024 21:54:55;100,5;start_of_ad
01/16/2024 21:54:56;BremenNext;start_of_ad
01/16/2024 21:55:00;Antenne AC;end_of_ad_artificial
01/16/2024 21:55:09;1Live;end_of_ad
01/16/2024 21:55:13;1Live;start_of_ad
01/16/2024 21:55:49;BremenNext;end_of_ad
01/16/2024 21:55:50;1Live;end_of_ad
01/16/2024 21:55:55;1Live;start_of_ad
01/16/2024 21:56:17;1Live;end_of_ad
01/16/2024 21:56:20;BremenNext;start_of_ad
01/16/2024 21:56:22;1Live;start_of_ad
01/16/2024 21:57:01;100,5;end_of_ad_artificial
01/16/2024 21:57:17;1Live;end_of_ad
01/16/2024 21:57:36;BremenNext;end_of_ad
01/16/2024 21:57:40;1Live;start_of_ad
01/16/2024 21:57:49;BremenNext;start_of_ad
01/16/2024 21:58:08;1Live;end_of_ad
01/16/2024 21:58:13;1Live;start_of_ad
01/16/2024 21:58:29;BremenNext;end_of_ad
01/16/2024 21:58:40;1Live;end_of_ad
01/16/2024 21:58:42;BremenNext;start_of_ad
01/16/2024 21:58:50;1Live;start_of_ad
01/16/2024 21:58:56;BremenNext;end_of_ad
01/16/2024 21:59:00;BremenNext;start_of_ad
01/16/2024 21:59:08;1Live;end_of_ad
01/16/2024 21:59:15;BremenNext;end_of_ad
01/16/2024 21:59:19;BremenNext;start_of_ad
01/16/2024 21:59:33;BremenNext;end_of_ad
01/16/2024 21:59:42;BremenNext;start_of_ad
01/16/2024 21:59:59;BremenNext;end_of_ad
01/16/2024 22:00:03;1Live;start_of_ad
01/16/2024 22:00:05;WDR 2;start_of_ad
01/16/2024 22:00:08;BremenNext;start_of_ad
01/16/2024 22:00:11;BAYERN 1;start_of_ad
01/16/2024 22:00:13;Radio RST;start_of_ad
01/16/2024 22:00:21;1Live;end_of_ad
01/16/2024 22:00:22;BremenNext;end_of_ad
01/16/2024 22:00:26;BremenNext;start_of_ad
01/16/2024 22:00:30;1Live;start_of_ad
01/16/2024 22:00:31;Antenne AC;start_of_ad
01/16/2024 22:00:39;BremenNext;end_of_ad
01/16/2024 22:00:44;1Live;end_of_ad
01/16/2024 22:00:49;1Live;start_of_ad
01/16/2024 22:01:06;BremenNext;start_of_ad
01/16/2024 22:01:19;BremenNext;end_of_ad
01/16/2024 22:01:21;1Live;end_of_ad
01/16/2024 22:01:23;BremenNext;start_of_ad
01/16/2024 22:01:37;BremenNext;end_of_ad
01/16/2024 22:01:42;BremenNext;start_of_ad
01/16/2024 22:01:44;1Live;start_of_ad
01/16/2024 22:02:06;1Live;end_of_ad
01/16/2024 22:02:10;1Live;start_of_ad
01/16/2024 22:02:26;BremenNext;end_of_ad
01/16/2024 22:02:29;100,5;start_of_ad
01/16/2024 22:02:38;1Live;end_of_ad
01/16/2024 22:02:42;1Live;start_of_ad
01/16/2024 22:03:00;Antenne AC;end_of_ad_artificial
01/16/2024 22:03:00;Radio RST;end_of_ad_artificial
01/16/2024 22:03:01;BAYERN 1;end_of_ad_artificial
01/16/2024 22:03:02;WDR 2;end_of_ad_artificial
01/16/2024 22:03:05;1Live;end_of_ad
01/16/2024 22:03:14;1Live;start_of_ad
01/16/2024 22:03:15;BremenNext;start_of_ad
01/16/2024 22:04:08;1Live;end_of_ad
01/16/2024 22:04:13;1Live;start_of_ad
01/16/2024 22:04:17;BremenNext;end_of_ad
01/16/2024 22:04:31;1Live;end_of_ad
01/16/2024 22:04:36;1Live;start_of_ad
01/16/2024 22:04:53;BremenNext;start_of_ad
01/16/2024 22:05:02;100,5;end_of_ad_artificial
01/16/2024 22:05:06;BremenNext;end_of_ad
01/16/2024 22:05:09;1Live;end_of_ad
01/16/2024 22:05:10;BremenNext;start_of_ad
01/16/2024 22:05:23;1Live;start_of_ad
01/16/2024 22:05:41;BremenNext;end_of_ad
01/16/2024 22:05:46;BremenNext;start_of_ad
01/16/2024 22:06:08;1Live;end_of_ad
01/16/2024 22:06:31;BremenNext;end_of_ad
01/16/2024 22:06:44;1Live;start_of_ad
01/16/2024 22:06:58;1Live;end_of_ad
01/16/2024 22:07:02;1Live;start_of_ad
01/16/2024 22:07:30;1Live;end_of_ad
01/16/2024 22:07:34;1Live;start_of_ad
01/16/2024 22:07:48;1Live;end_of_ad
01/16/2024 22:07:53;1Live;start_of_ad
01/16/2024 22:08:04;Radio RST;start_of_ad
01/16/2024 22:08:04;Antenne AC;start_of_ad
01/16/2024 22:08:08;BremenNext;start_of_ad
01/16/2024 22:08:10;WDR 2;start_of_ad
01/16/2024 22:08:21;BremenNext;end_of_ad
01/16/2024 22:08:51;1Live;end_of_ad
01/16/2024 22:08:57;BremenNext;start_of_ad
01/16/2024 22:09:01;BAYERN 1;start_of_ad
01/16/2024 22:09:01;1Live;start_of_ad
01/16/2024 22:09:27;1Live;end_of_ad
01/16/2024 22:09:46;1Live;start_of_ad
01/16/2024 22:09:46;BremenNext;end_of_ad
01/16/2024 22:10:04;BremenNext;start_of_ad
01/16/2024 22:10:27;1Live;end_of_ad
01/16/2024 22:10:32;1Live;start_of_ad
01/16/2024 22:10:41;100,5;start_of_ad
01/16/2024 22:10:46;1Live;end_of_ad
01/16/2024 22:10:52;BremenNext;end_of_ad
01/16/2024 22:10:55;1Live;start_of_ad
01/16/2024 22:11:02;WDR 2;end_of_ad_artificial
01/16/2024 22:11:03;Radio RST;end_of_ad_artificial
01/16/2024 22:11:03;Antenne AC;end_of_ad_artificial
01/16/2024 22:11:15;BremenNext;start_of_ad
01/16/2024 22:11:28;BremenNext;end_of_ad
01/16/2024 22:11:37;1Live;end_of_ad
01/16/2024 22:11:46;BremenNext;start_of_ad
01/16/2024 22:11:50;1Live;start_of_ad
01/16/2024 22:12:04;BAYERN 1;end_of_ad_artificial
01/16/2024 22:12:13;1Live;end_of_ad
01/16/2024 22:12:21;BremenNext;end_of_ad
01/16/2024 22:12:26;BremenNext;start_of_ad
01/16/2024 22:12:44;BremenNext;end_of_ad
01/16/2024 22:13:01;100,5;end_of_ad_artificial
01/16/2024 22:13:01;BremenNext;start_of_ad
01/16/2024 22:13:15;BremenNext;end_of_ad
01/16/2024 22:13:19;BremenNext;start_of_ad
01/16/2024 22:13:32;BremenNext;end_of_ad
01/16/2024 22:13:46;BremenNext;start_of_ad
01/16/2024 22:13:58;1Live;start_of_ad
01/16/2024 22:14:04;BremenNext;end_of_ad
01/16/2024 22:14:08;BremenNext;start_of_ad
01/16/2024 22:14:21;1Live;end_of_ad
01/16/2024 22:14:22;BremenNext;end_of_ad
01/16/2024 22:14:25;1Live;start_of_ad
01/16/2024 22:14:26;BremenNext;start_of_ad
01/16/2024 22:14:39;BremenNext;end_of_ad
01/16/2024 22:14:39;1Live;end_of_ad
01/16/2024 22:15:10;BremenNext;start_of_ad
01/16/2024 22:15:21;1Live;start_of_ad
01/16/2024 22:15:28;BremenNext;end_of_ad
01/16/2024 22:15:33;BremenNext;start_of_ad
01/16/2024 22:15:44;1Live;end_of_ad
01/16/2024 22:15:45;BremenNext;end_of_ad
01/16/2024 22:15:59;BremenNext;start_of_ad
01/16/2024 22:16:11;WDR 2;start_of_ad
01/16/2024 22:16:11;1Live;start_of_ad
01/16/2024 22:16:12;BremenNext;end_of_ad
01/16/2024 22:16:21;BremenNext;start_of_ad
01/16/2024 22:16:25;1Live;end_of_ad
01/16/2024 22:16:39;BremenNext;end_of_ad
01/16/2024 22:16:44;1Live;start_of_ad
01/16/2024 22:16:56;Antenne AC;start_of_ad
01/16/2024 22:16:57;BremenNext;start_of_ad
01/16/2024 22:17:04;Radio RST;start_of_ad
01/16/2024 22:17:07;1Live;end_of_ad
01/16/2024 22:17:10;BremenNext;end_of_ad
01/16/2024 22:17:12;1Live;start_of_ad
01/16/2024 22:17:15;BremenNext;start_of_ad
01/16/2024 22:17:15;BAYERN 1;start_of_ad
01/16/2024 22:17:25;1Live;end_of_ad
01/16/2024 22:17:28;BremenNext;end_of_ad
01/16/2024 22:17:30;1Live;start_of_ad
01/16/2024 22:17:44;1Live;end_of_ad
01/16/2024 22:17:55;BremenNext;start_of_ad
01/16/2024 22:18:08;BremenNext;end_of_ad
01/16/2024 22:18:12;BremenNext;start_of_ad
01/16/2024 22:18:17;1Live;start_of_ad
01/16/2024 22:18:26;BremenNext;end_of_ad
01/16/2024 22:18:30;BremenNext;start_of_ad
01/16/2024 22:18:54;1Live;end_of_ad
01/16/2024 22:18:59;1Live;start_of_ad
01/16/2024 22:19:02;Antenne AC;end_of_ad_artificial
01/16/2024 22:19:02;WDR 2;end_of_ad_artificial
01/16/2024 22:19:06;BremenNext;end_of_ad
01/16/2024 22:19:13;1Live;end_of_ad
01/16/2024 22:19:14;BremenNext;start_of_ad
01/16/2024 22:19:22;1Live;start_of_ad
01/16/2024 22:19:28;BremenNext;end_of_ad
01/16/2024 22:19:37;BremenNext;start_of_ad
01/16/2024 22:19:45;1Live;end_of_ad
01/16/2024 22:19:46;100,5;start_of_ad
01/16/2024 22:19:50;1Live;start_of_ad
01/16/2024 22:19:59;BremenNext;end_of_ad
01/16/2024 22:20:01;BAYERN 1;end_of_ad_artificial
01/16/2024 22:20:04;Radio RST;end_of_ad_artificial
01/16/2024 22:20:08;BremenNext;start_of_ad
01/16/2024 22:20:09;1Live;end_of_ad
01/16/2024 22:20:19;1Live;start_of_ad
01/16/2024 22:20:21;BremenNext;end_of_ad
01/16/2024 22:20:25;BremenNext;start_of_ad
01/16/2024 22:20:33;1Live;end_of_ad
01/16/2024 22:20:39;BremenNext;end_of_ad
01/16/2024 22:20:43;BremenNext;start_of_ad
01/16/2024 22:20:47;1Live;start_of_ad
01/16/2024 22:21:01;BremenNext;end_of_ad
01/16/2024 22:21:10;1Live;end_of_ad
01/16/2024 22:21:10;BremenNext;start_of_ad
01/16/2024 22:21:23;BremenNext;end_of_ad
01/16/2024 22:21:24;1Live;start_of_ad
01/16/2024 22:21:28;BremenNext;start_of_ad
01/16/2024 22:21:41;BremenNext;end_of_ad
01/16/2024 22:21:52;1Live;end_of_ad
01/16/2024 22:21:56;1Live;start_of_ad
01/16/2024 22:22:01;100,5;end_of_ad_artificial
01/16/2024 22:22:04;BremenNext;start_of_ad
01/16/2024 22:22:17;BremenNext;end_of_ad
01/16/2024 22:22:34;BremenNext;start_of_ad
01/16/2024 22:22:52;BremenNext;end_of_ad
01/16/2024 22:22:55;1Live;end_of_ad
01/16/2024 22:23:24;1Live;start_of_ad
01/16/2024 22:23:55;1Live;end_of_ad
01/16/2024 22:24:04;1Live;start_of_ad
01/16/2024 22:24:06;WDR 2;start_of_ad
01/16/2024 22:24:20;Antenne AC;start_of_ad
01/16/2024 22:24:21;BremenNext;start_of_ad
01/16/2024 22:24:27;1Live;end_of_ad
01/16/2024 22:24:54;1Live;start_of_ad
01/16/2024 22:25:12;Radio RST;start_of_ad
01/16/2024 22:25:26;BAYERN 1;start_of_ad
01/16/2024 22:25:45;1Live;end_of_ad
01/16/2024 22:25:50;BremenNext;end_of_ad
01/16/2024 22:25:59;BremenNext;start_of_ad
01/16/2024 22:26:00;1Live;start_of_ad
01/16/2024 22:26:12;BremenNext;end_of_ad
01/16/2024 22:26:13;1Live;end_of_ad
01/16/2024 22:26:27;1Live;start_of_ad
01/16/2024 22:26:41;1Live;end_of_ad
01/16/2024 22:26:52;BremenNext;start_of_ad
01/16/2024 22:26:55;1Live;start_of_ad
01/16/2024 22:27:01;Antenne AC;end_of_ad_artificial
01/16/2024 22:27:02;WDR 2;end_of_ad_artificial
01/16/2024 22:27:06;BremenNext;end_of_ad
01/16/2024 22:27:09;1Live;end_of_ad
01/16/2024 22:27:14;1Live;start_of_ad
01/16/2024 22:27:19;BremenNext;start_of_ad
01/16/2024 22:27:28;1Live;end_of_ad
01/16/2024 22:27:37;BremenNext;end_of_ad
01/16/2024 22:27:41;BremenNext;start_of_ad
01/16/2024 22:27:53;100,5;start_of_ad
01/16/2024 22:28:01;BAYERN 1;end_of_ad_artificial
01/16/2024 22:28:03;Radio RST;end_of_ad_artificial
01/16/2024 22:28:20;1Live;start_of_ad
01/16/2024 22:28:25;BremenNext;end_of_ad
01/16/2024 22:28:38;1Live;end_of_ad
01/16/2024 22:28:39;BremenNext;start_of_ad
01/16/2024 22:28:57;BremenNext;end_of_ad
01/16/2024 22:29:01;BremenNext;start_of_ad
01/16/2024 22:29:05;1Live;start_of_ad
01/16/2024 22:29:19;BremenNext;end_of_ad
01/16/2024 22:29:23;BremenNext;start_of_ad
01/16/2024 22:29:36;BremenNext;end_of_ad
01/16/2024 22:30:00;100,5;end_of_ad_artificial
01/16/2024 22:30:01;1Live;end_of_ad
01/16/2024 22:30:03;BremenNext;start_of_ad
01/16/2024 22:30:06;1Live;start_of_ad
01/16/2024 22:30:17;BremenNext;end_of_ad
01/16/2024 22:30:25;BremenNext;start_of_ad
01/16/2024 22:30:29;1Live;end_of_ad
01/16/2024 22:30:43;BremenNext;end_of_ad
01/16/2024 22:30:48;BremenNext;start_of_ad
01/16/2024 22:31:01;BremenNext;end_of_ad
01/16/2024 22:31:15;BremenNext;start_of_ad
01/16/2024 22:31:25;1Live;start_of_ad
01/16/2024 22:31:28;BremenNext;end_of_ad
01/16/2024 22:31:48;1Live;end_of_ad
01/16/2024 22:31:52;1Live;start_of_ad
01/16/2024 22:31:59;BremenNext;start_of_ad
01/16/2024 22:32:05;Antenne AC;start_of_ad
01/16/2024 22:32:10;WDR 2;start_of_ad
01/16/2024 22:32:17;BremenNext;end_of_ad
01/16/2024 22:32:24;1Live;end_of_ad
01/16/2024 22:32:38;1Live;start_of_ad
01/16/2024 22:33:05;BremenNext;start_of_ad
01/16/2024 22:33:05;1Live;end_of_ad
01/16/2024 22:33:19;BremenNext;end_of_ad
01/16/2024 22:33:20;Radio RST;start_of_ad
01/16/2024 22:33:24;1Live;start_of_ad
01/16/2024 22:33:27;BAYERN 1;start_of_ad
01/16/2024 22:33:38;1Live;end_of_ad
01/16/2024 22:33:52;1Live;start_of_ad
01/16/2024 22:33:59;BremenNext;start_of_ad
01/16/2024 22:34:11;1Live;end_of_ad
01/16/2024 22:34:12;BremenNext;end_of_ad
01/16/2024 22:34:15;1Live;start_of_ad
01/16/2024 22:34:33;1Live;end_of_ad
01/16/2024 22:34:37;1Live;start_of_ad
01/16/2024 22:34:52;BremenNext;start_of_ad
01/16/2024 22:35:00;Antenne AC;end_of_ad_artificial
01/16/2024 22:35:02;WDR 2;end_of_ad_artificial
01/16/2024 22:35:29;1Live;end_of_ad
01/16/2024 22:35:46;BremenNext;end_of_ad
01/16/2024 22:36:02;Radio RST;end_of_ad_artificial
01/16/2024 22:36:03;BremenNext;start_of_ad
01/16/2024 22:36:04;BAYERN 1;end_of_ad_artificial
01/16/2024 22:36:10;100,5;start_of_ad
01/16/2024 22:36:27;1Live;start_of_ad
01/16/2024 22:36:45;1Live;end_of_ad
01/16/2024 22:36:57;BremenNext;end_of_ad
01/16/2024 22:37:05;BremenNext;start_of_ad
01/16/2024 22:37:08;1Live;start_of_ad
01/16/2024 22:37:44;1Live;end_of_ad
01/16/2024 22:37:45;BremenNext;end_of_ad
01/16/2024 22:37:49;1Live;start_of_ad
01/16/2024 22:37:50;BremenNext;start_of_ad
01/16/2024 22:38:16;1Live;end_of_ad
01/16/2024 22:38:21;1Live;start_of_ad
01/16/2024 22:38:21;BremenNext;end_of_ad
01/16/2024 22:38:25;BremenNext;start_of_ad
01/16/2024 22:38:34;1Live;end_of_ad
01/16/2024 22:38:57;BremenNext;end_of_ad
01/16/2024 22:39:00;100,5;end_of_ad_artificial
01/16/2024 22:39:01;BremenNext;start_of_ad
01/16/2024 22:39:01;1Live;start_of_ad
01/16/2024 22:39:14;BremenNext;end_of_ad
01/16/2024 22:39:28;BremenNext;start_of_ad
01/16/2024 22:40:03;1Live;end_of_ad
01/16/2024 22:40:17;BremenNext;end_of_ad
01/16/2024 22:40:39;1Live;start_of_ad
01/16/2024 22:40:52;BremenNext;start_of_ad
01/16/2024 22:40:56;WDR 2;start_of_ad
01/16/2024 22:40:57;Antenne AC;start_of_ad
01/16/2024 22:41:05;BremenNext;end_of_ad
01/16/2024 22:41:06;Radio RST;start_of_ad
01/16/2024 22:41:09;BAYERN 1;start_of_ad
01/16/2024 22:41:32;BremenNext;start_of_ad
01/16/2024 22:41:46;BremenNext;end_of_ad
01/16/2024 22:42:15;1Live;end_of_ad
01/16/2024 22:42:30;BremenNext;start_of_ad
01/16/2024 22:42:56;1Live;start_of_ad
01/16/2024 22:42:57;BremenNext;end_of_ad
01/16/2024 22:43:00;WDR 2;end_of_ad_artificial
01/16/2024 22:43:01;BremenNext;start_of_ad
01/16/2024 22:43:04;Antenne AC;end_of_ad_artificial
01/16/2024 22:43:37;BremenNext;end_of_ad
01/16/2024 22:43:41;BremenNext;start_of_ad
01/16/2024 22:44:00;BAYERN 1;end_of_ad_artificial
01/16/2024 22:44:01;Radio RST;end_of_ad_artificial
01/16/2024 22:44:05;1Live;end_of_ad
01/16/2024 22:44:12;BremenNext;end_of_ad
01/16/2024 22:44:25;BremenNext;start_of_ad
01/16/2024 22:44:48;100,5;start_of_ad
01/16/2024 22:44:56;BremenNext;end_of_ad
01/16/2024 22:45:10;BremenNext;start_of_ad
01/16/2024 22:45:23;1Live;start_of_ad
01/16/2024 22:45:37;1Live;end_of_ad
01/16/2024 22:45:41;1Live;start_of_ad
01/16/2024 22:45:55;1Live;end_of_ad
01/16/2024 22:45:59;BremenNext;end_of_ad
01/16/2024 22:45:59;1Live;start_of_ad
01/16/2024 22:46:03;BremenNext;start_of_ad
01/16/2024 22:46:13;1Live;end_of_ad
01/16/2024 22:46:32;1Live;start_of_ad
01/16/2024 22:46:43;BremenNext;end_of_ad
01/16/2024 22:46:50;1Live;end_of_ad
01/16/2024 22:47:03;100,5;end_of_ad_artificial
01/16/2024 22:47:14;BremenNext;start_of_ad
01/16/2024 22:47:33;1Live;start_of_ad
01/16/2024 22:47:50;BremenNext;end_of_ad
01/16/2024 22:48:03;BremenNext;start_of_ad
01/16/2024 22:48:04;WDR 2;start_of_ad
01/16/2024 22:48:21;Antenne AC;start_of_ad
01/16/2024 22:48:24;1Live;end_of_ad
01/16/2024 22:48:26;BremenNext;end_of_ad
01/16/2024 22:48:28;1Live;start_of_ad
01/16/2024 22:48:30;BremenNext;start_of_ad
01/16/2024 22:48:42;1Live;end_of_ad
01/16/2024 22:48:43;BremenNext;end_of_ad
01/16/2024 22:48:52;BremenNext;start_of_ad
01/16/2024 22:48:56;1Live;start_of_ad
01/16/2024 22:49:09;1Live;end_of_ad
01/16/2024 22:49:10;BremenNext;end_of_ad
01/16/2024 22:49:19;BremenNext;start_of_ad
01/16/2024 22:49:23;1Live;start_of_ad
01/16/2024 22:49:32;BremenNext;end_of_ad
01/16/2024 22:49:41;BremenNext;start_of_ad
01/16/2024 22:49:42;1Live;end_of_ad
01/16/2024 22:49:51;1Live;start_of_ad
01/16/2024 22:50:23;1Live;end_of_ad
01/16/2024 22:50:25;BremenNext;end_of_ad
01/16/2024 22:50:27;1Live;start_of_ad
01/16/2024 22:50:34;BremenNext;start_of_ad
01/16/2024 22:50:37;Radio RST;start_of_ad
01/16/2024 22:50:41;1Live;end_of_ad
01/16/2024 22:50:50;1Live;start_of_ad
01/16/2024 22:51:02;WDR 2;end_of_ad_artificial
01/16/2024 22:51:03;Antenne AC;end_of_ad_artificial
01/16/2024 22:51:23;BremenNext;end_of_ad
01/16/2024 22:51:40;1Live;end_of_ad
01/16/2024 22:51:44;BAYERN 1;start_of_ad
01/16/2024 22:51:54;1Live;start_of_ad
01/16/2024 22:52:08;1Live;end_of_ad
01/16/2024 22:52:29;100,5;start_of_ad
01/16/2024 22:52:49;1Live;start_of_ad
01/16/2024 22:52:52;BremenNext;start_of_ad
01/16/2024 22:53:02;Radio RST;end_of_ad_artificial
01/16/2024 22:53:10;BremenNext;end_of_ad
01/16/2024 22:53:13;1Live;end_of_ad
01/16/2024 22:53:14;BremenNext;start_of_ad
01/16/2024 22:53:17;1Live;start_of_ad
01/16/2024 22:53:31;1Live;end_of_ad
01/16/2024 22:53:50;BremenNext;end_of_ad
01/16/2024 22:54:01;BAYERN 1;end_of_ad_artificial
01/16/2024 22:54:08;BremenNext;start_of_ad
01/16/2024 22:54:08;1Live;start_of_ad
01/16/2024 22:54:47;BremenNext;end_of_ad
01/16/2024 22:54:56;BremenNext;start_of_ad
01/16/2024 22:55:02;100,5;end_of_ad_artificial
01/16/2024 22:55:14;BremenNext;end_of_ad
01/16/2024 22:55:32;1Live;end_of_ad
01/16/2024 22:55:41;BremenNext;start_of_ad
01/16/2024 22:55:46;1Live;start_of_ad
01/16/2024 22:55:54;BremenNext;end_of_ad
01/16/2024 22:56:07;WDR 2;start_of_ad
01/16/2024 22:56:34;Antenne AC;start_of_ad
01/16/2024 22:56:36;1Live;end_of_ad
01/16/2024 22:57:27;1Live;start_of_ad
01/16/2024 22:57:50;1Live;end_of_ad
01/16/2024 22:57:54;1Live;start_of_ad
01/16/2024 22:58:06;Radio RST;start_of_ad
01/16/2024 22:58:07;BremenNext;start_of_ad
01/16/2024 22:58:18;Radio RST;end_of_ad_artificial
01/16/2024 22:58:35;1Live;end_of_ad
01/16/2024 22:58:58;1Live;start_of_ad
01/16/2024 22:59:02;Antenne AC;end_of_ad_artificial
01/16/2024 22:59:02;WDR 2;end_of_ad_artificial
01/16/2024 22:59:02;BAYERN 1;start_of_ad
01/16/2024 22:59:09;BremenNext;end_of_ad
01/16/2024 22:59:11;1Live;end_of_ad
01/16/2024 22:59:16;BAYERN 1;end_of_ad_artificial
01/16/2024 22:59:25;1Live;start_of_ad
01/16/2024 22:59:50;1Live;end_of_ad
01/16/2024 22:59:55;1Live;start_of_ad
01/16/2024 23:00:09;1Live;end_of_ad
01/16/2024 23:00:19;1Live;start_of_ad
01/16/2024 23:00:24;100,5;start_of_ad
01/16/2024 23:00:33;1Live;end_of_ad
01/16/2024 23:00:37;1Live;start_of_ad
01/16/2024 23:01:05;1Live;end_of_ad
01/16/2024 23:01:10;BremenNext;start_of_ad
01/16/2024 23:01:14;1Live;start_of_ad
01/16/2024 23:01:23;BremenNext;end_of_ad
01/16/2024 23:01:27;BremenNext;start_of_ad
01/16/2024 23:01:37;1Live;end_of_ad
01/16/2024 23:01:42;1Live;start_of_ad
01/16/2024 23:02:01;1Live;end_of_ad
01/16/2024 23:02:03;BremenNext;end_of_ad
01/16/2024 23:02:06;1Live;start_of_ad
01/16/2024 23:02:08;BremenNext;start_of_ad
01/16/2024 23:02:19;1Live;end_of_ad
01/16/2024 23:02:21;BremenNext;end_of_ad
01/16/2024 23:02:39;BremenNext;start_of_ad
01/16/2024 23:03:01;100,5;end_of_ad_artificial
01/16/2024 23:03:14;1Live;start_of_ad
01/16/2024 23:03:24;Radio RST;start_of_ad
01/16/2024 23:03:28;1Live;end_of_ad
01/16/2024 23:03:32;1Live;start_of_ad
01/16/2024 23:03:50;BremenNext;end_of_ad
01/16/2024 23:03:51;1Live;end_of_ad
01/16/2024 23:04:08;WDR 2;start_of_ad
01/16/2024 23:04:25;BremenNext;start_of_ad
01/16/2024 23:04:28;BAYERN 1;start_of_ad
01/16/2024 23:04:31;1Live;start_of_ad
01/16/2024 23:05:01;Antenne AC;start_of_ad
01/16/2024 23:05:36;1Live;end_of_ad
01/16/2024 23:05:41;BremenNext;end_of_ad
01/16/2024 23:05:45;BremenNext;start_of_ad
01/16/2024 23:06:02;Radio RST;end_of_ad_artificial
01/16/2024 23:06:17;1Live;start_of_ad
01/16/2024 23:06:25;BremenNext;end_of_ad
01/16/2024 23:06:30;BremenNext;start_of_ad
01/16/2024 23:06:31;1Live;end_of_ad
01/16/2024 23:06:35;1Live;start_of_ad
01/16/2024 23:06:43;BremenNext;end_of_ad
01/16/2024 23:06:48;BremenNext;start_of_ad
01/16/2024 23:06:50;1Live;end_of_ad
01/16/2024 23:07:00;BAYERN 1;end_of_ad_artificial
01/16/2024 23:07:00;WDR 2;end_of_ad_artificial
01/16/2024 23:07:01;BremenNext;end_of_ad
01/16/2024 23:07:04;1Live;start_of_ad
01/16/2024 23:07:05;BremenNext;start_of_ad
01/16/2024 23:07:18;BremenNext;end_of_ad
01/16/2024 23:07:27;BremenNext;start_of_ad
01/16/2024 23:07:31;1Live;end_of_ad
01/16/2024 23:07:41;BremenNext;end_of_ad
01/16/2024 23:07:45;BremenNext;start_of_ad
01/16/2024 23:07:45;1Live;start_of_ad
01/16/2024 23:07:59;BremenNext;end_of_ad
01/16/2024 23:07:59;1Live;end_of_ad
01/16/2024 23:08:00;Antenne AC;end_of_ad_artificial
01/16/2024 23:08:08;1Live;start_of_ad
01/16/2024 23:08:31;1Live;end_of_ad
01/16/2024 23:08:34;BremenNext;start_of_ad
01/16/2024 23:08:36;1Live;start_of_ad
01/16/2024 23:08:50;1Live;end_of_ad
01/16/2024 23:08:56;BremenNext;end_of_ad
01/16/2024 23:08:58;100,5;start_of_ad
01/16/2024 23:08:59;1Live;start_of_ad
01/16/2024 23:09:01;BremenNext;start_of_ad
01/16/2024 23:09:13;1Live;end_of_ad
01/16/2024 23:09:22;1Live;start_of_ad
01/16/2024 23:09:36;1Live;end_of_ad
01/16/2024 23:09:41;BremenNext;end_of_ad
01/16/2024 23:09:45;1Live;start_of_ad
01/16/2024 23:10:00;1Live;end_of_ad
